tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
19,142,weighted_fragmentation,+-3,-0.18188643527362763,0.048507655414131545,0.0014671070179794958,133,19,-0.27696143988532546,-0.08681143066192981
19,142,weighted_fragmentation,+-4,-0.238346436804406,0.051988370390643794,2.2989948727577026e-4,171,19,-0.34024364277006786,-0.13644923083874416
19,142,weighted_fragmentation,+-5,-0.2657842746473418,0.05229595530086315,7.771804559546493e-5,209,19,-0.36828434703703355,-0.16328420225765
19,142,weighted_fragmentation,all,-0.3250272660934891,0.05134953030561834,5.777710177123092e-6,304,19,-0.42567234549250105,-0.22438218669447713
20,143,weighted_fragmentation,+-2,-0.10539723105577155,0.04155749620073973,0.02068860778550265,95,19,-0.18684992360922142,-0.023944538502321686
20,143,weighted_fragmentation,+-3,-0.25205906264145533,0.044060858680526976,2.006797667093329e-5,133,19,-0.3384183456552882,-0.16569977962762245
20,143,weighted_fragmentation,+-4,-0.29611442903543383,0.04696598331750426,6.072863338807087e-6,171,19,-0.3881677563377422,-0.20406110173312547
20,143,weighted_fragmentation,+-5,-0.33104694423733944,0.04811744703620423,1.956679947829472e-6,209,19,-0.42535714042829975,-0.23673674804637915
20,143,weighted_fragmentation,all,-0.33484664456700713,0.04872540188296412,1.9866062146217697e-6,304,19,-0.4303484322576168,-0.23934485687639745
21,144,weighted_fragmentation,+-2,-0.15220268690303135,0.034962433021497215,3.830595904501272e-4,95,19,-0.22072905562516587,-0.08367631818089681
21,144,weighted_fragmentation,+-3,-0.25663830936734544,0.04247809632096134,1.0349400221730911e-5,133,19,-0.3398953781564297,-0.1733812405782612
21,144,weighted_fragmentation,+-4,-0.31437638940858653,0.043374171063795056,9.7043433812301e-7,171,19,-0.39938976469362486,-0.22936301412354823
21,144,weighted_fragmentation,+-5,-0.32389143608154414,0.04725707421425101,2.058118124418847e-6,209,19,-0.4165153015414761,-0.23126757062161216
21,144,weighted_fragmentation,all,-0.39393097516443737,0.0491308555746458,2.3735040060749834e-7,304,19,-0.49022745209074314,-0.2976344982381316
22,145,weighted_fragmentation,+-2,-0.26693446822482253,0.04023775608054955,3.159240307151913e-6,95,19,-0.34580047014269966,-0.1880684663069454
22,145,weighted_fragmentation,+-3,-0.32879326038527346,0.03965168550878051,1.465254671351443e-7,133,19,-0.40651056398248325,-0.25107595678806366
22,145,weighted_fragmentation,+-4,-0.3700516208108311,0.042834503802567106,8.065006495938207e-8,171,19,-0.45400724826386263,-0.28609599335779956
22,145,weighted_fragmentation,+-5,-0.37620392747623,0.045101879148014425,1.345165360728573e-7,209,19,-0.46460361060633826,-0.28780424434612173
22,145,weighted_fragmentation,all,-0.3810528227074288,0.04793742079025605,2.684268856356118e-7,304,19,-0.4750101674563306,-0.28709547795852697
23,146,weighted_fragmentation,+-2,0.008532971053634403,0.04526019048027677,0.852569323101164,95,19,-0.08017700228770806,0.09724294439497687
23,146,weighted_fragmentation,+-3,-0.15920845017971844,0.04831639885816011,0.00402439944085015,133,19,-0.2539085919417122,-0.06450830841772462
23,146,weighted_fragmentation,+-4,-0.22386163405102452,0.045154471268416395,1.0175423513713566e-4,171,19,-0.31236439773712066,-0.13535887036492839
23,146,weighted_fragmentation,+-5,-0.226221944066584,0.046746059770165216,1.315959815692385e-4,209,19,-0.31784422121610784,-0.13459966691706016
23,146,weighted_fragmentation,all,-0.2690425020286909,0.047816357890358756,2.442887641628193e-5,304,19,-0.36276256349379404,-0.17532244056358776
24,147,weighted_fragmentation,+-2,0.008127238974995465,0.04264680754422775,0.8509946828580596,95,19,-0.07546050381169092,0.09171498176168186
24,147,weighted_fragmentation,+-3,-0.10862806321672278,0.04244758113443576,0.01972032200309447,133,19,-0.19182532224021687,-0.025430804193228684
24,147,weighted_fragmentation,+-4,-0.1898634216342447,0.047861790729859875,9.040689933712336e-4,171,19,-0.28367253146477006,-0.09605431180371933
24,147,weighted_fragmentation,+-5,-0.1995246844563568,0.04956213594022594,7.930278540512795e-4,209,19,-0.2966664708991996,-0.10238289801351395
24,147,weighted_fragmentation,all,-0.3038805935058872,0.050345827275789845,1.0472714763851353e-5,304,19,-0.4025584149664353,-0.2052027720453391
25,148,weighted_fragmentation,+-2,-0.16248930832581643,0.04485395043589852,0.00194667316116493,95,19,-0.2504030511801775,-0.07457556547145533
25,148,weighted_fragmentation,+-3,-0.2412653659635297,0.04675157211991269,6.566997645006334e-5,133,19,-0.33289844731855855,-0.14963228460850084
25,148,weighted_fragmentation,+-4,-0.2599349923889858,0.04865372057524585,4.4503211652380434e-5,171,19,-0.3552962847164677,-0.16457370006150396
25,148,weighted_fragmentation,+-5,-0.2615943952215154,0.05133353976083496,7.546257620797869e-5,209,19,-0.3622081331527519,-0.16098065729027888
25,148,weighted_fragmentation,all,-0.32351034778756677,0.05307463454778743,9.275529050632145e-6,304,19,-0.4275366315012301,-0.21948406407390342
26,149,weighted_fragmentation,+-2,-0.020495460681377285,0.03007244961940414,0.5042075188729995,95,19,-0.0794374619354094,0.03844654057265483
26,149,weighted_fragmentation,+-3,-0.14497686691862,0.04144253491794354,0.0025666096374909624,133,19,-0.22620423535778933,-0.06374949847945066
26,149,weighted_fragmentation,+-4,-0.20972128776255045,0.043226950678043524,1.28129523950911e-4,171,19,-0.29444611109151575,-0.12499646443358514
26,149,weighted_fragmentation,+-5,-0.2238301652625401,0.04536854575145502,1.0721285164627831e-4,209,19,-0.3127525149353919,-0.13490781558968826
26,149,weighted_fragmentation,all,-0.29951107394191995,0.04613160746738898,4.175995668240355e-6,304,19,-0.3899290245780023,-0.20909312330583757
27,150,weighted_fragmentation,+-2,0.004592916572979156,0.04097955931917606,0.9120017856400688,95,19,-0.07572701969260592,0.08491285283856423
27,150,weighted_fragmentation,+-3,-0.17543496926368732,0.047720872016887975,0.0017275695172695093,133,19,-0.26896787841678776,-0.08190206011058689
27,150,weighted_fragmentation,+-4,-0.24928275314170267,0.04829253070255432,6.547998372928113e-5,171,19,-0.34393611331870916,-0.1546293929646962
27,150,weighted_fragmentation,+-5,-0.2537722287750348,0.049667745449515126,7.331201308140712e-5,209,19,-0.35112100985608447,-0.15642344769398514
27,150,weighted_fragmentation,all,-0.3068396912172256,0.051091586758790795,1.1139665595637882e-5,304,19,-0.4069792012644555,-0.20670018116999564
28,151,weighted_fragmentation,+-2,-0.2331138287245205,0.046468352583866945,8.956348009926355e-5,95,19,-0.3241917997888997,-0.14203585766014126
28,151,weighted_fragmentation,+-3,-0.3296046099646929,0.049027906679468033,2.654755638902e-6,133,19,-0.4256993070564502,-0.23350991287293554
28,151,weighted_fragmentation,+-4,-0.3719123301093502,0.04620391476653709,2.2448853520053082e-7,171,19,-0.4624720030517629,-0.2813526571669375
28,151,weighted_fragmentation,+-5,-0.3689293576237464,0.04864619282371096,5.199109232344701e-7,209,19,-0.4642758955582199,-0.2735828196892729
28,151,weighted_fragmentation,all,-0.40380791023481105,0.04914996281083761,1.6739411243677043e-7,304,19,-0.5001418373440527,-0.30747398312556934
29,152,weighted_fragmentation,+-2,-0.15546304840763087,0.0430942939217189,0.002013285867211296,95,19,-0.2399278644941999,-0.07099823232106182
29,152,weighted_fragmentation,+-3,-0.270066237554643,0.04648236956898456,1.6666755061513137e-5,133,19,-0.3611716819098527,-0.17896079319943325
29,152,weighted_fragmentation,+-4,-0.3015402298506525,0.043770253125184386,1.922315605805507e-6,171,19,-0.3873299259760139,-0.21575053372529107
29,152,weighted_fragmentation,+-5,-0.2988497199344951,0.04733527867083007,5.968960425467202e-6,209,19,-0.391626866129322,-0.2060725737396682
29,152,weighted_fragmentation,all,-0.3331923180165988,0.049279150670383645,2.4626925483322015e-6,304,19,-0.4297794533305508,-0.23660518270264688
30,153,weighted_fragmentation,+-2,0.12816253717685713,0.04019116990303064,0.005085895622418299,95,19,0.04938784416691708,0.2069372301867972
30,153,weighted_fragmentation,+-3,-0.0570128757069417,0.04715645664463081,0.24229903432203495,133,19,-0.1494395307304181,0.0354137793165347
30,153,weighted_fragmentation,+-4,-0.1633781449519571,0.04961534311440256,0.004044225392536436,171,19,-0.26062421745618614,-0.06613207244772808
30,153,weighted_fragmentation,+-5,-0.1944805944439665,0.04971624007378024,0.0010221541154196352,209,19,-0.2919244249885758,-0.09703676389935724
30,153,weighted_fragmentation,all,-0.25234253105911825,0.05043256999794113,9.212835430880796e-5,304,19,-0.3511903682550829,-0.15349469386315362
31,154,weighted_fragmentation,+-2,-0.10035786220591586,0.03785069289686166,0.016240271280781274,95,19,-0.1745452202837647,-0.026170504128067013
31,154,weighted_fragmentation,+-3,-0.2273584200058063,0.046116363493374064,1.0802935767380674e-4,133,19,-0.3177464924528195,-0.13697034755879314
31,154,weighted_fragmentation,+-4,-0.28554958516714857,0.044308045597932555,4.592701952473603e-6,171,19,-0.3723933545390964,-0.19870581579520075
31,154,weighted_fragmentation,+-5,-0.29522939387776154,0.04549105630151345,4.198424727965768e-6,209,19,-0.3843918642287279,-0.20606692352679518
31,154,weighted_fragmentation,all,-0.3569887131831774,0.04575419718213803,3.493375003822644e-7,304,19,-0.4466669396601679,-0.26731048670618685
32,155,weighted_fragmentation,+-2,-0.16155925673887347,0.039929945623505575,7.579504301710898e-4,95,19,-0.2398219501609444,-0.08329656331680255
32,155,weighted_fragmentation,+-3,-0.27611318383417766,0.041311403379030914,2.8655330789226093e-6,133,19,-0.35708353445707824,-0.19514283321127707
32,155,weighted_fragmentation,+-4,-0.31543063070067656,0.044520146537258026,1.3206098300755399e-6,171,19,-0.4026901179137023,-0.22817114348765083
32,155,weighted_fragmentation,+-5,-0.32494103345536435,0.046314389333246664,1.5067495455841162e-6,209,19,-0.4157172365485278,-0.23416483036220087
32,155,weighted_fragmentation,all,-0.38727937370863585,0.05078950782489445,4.820554411210796e-7,304,19,-0.48682680904542897,-0.28773193837184274
33,156,weighted_fragmentation,+-2,-0.11368067452672642,0.034741380200073925,0.004233152125481527,95,19,-0.18177377971887132,-0.045587569334581524
33,156,weighted_fragmentation,+-3,-0.23236797776339854,0.04245471825754211,3.372541542338378e-5,133,19,-0.3155792255481811,-0.149156729978616
33,156,weighted_fragmentation,+-4,-0.30335316652541644,0.04529642830240275,2.791603335513298e-6,171,19,-0.39213416599812584,-0.21457216705270704
33,156,weighted_fragmentation,+-5,-0.3391369551658936,0.04787521256925432,1.3240111844041934e-6,209,19,-0.43297237180163206,-0.24530153853015513
33,156,weighted_fragmentation,all,-0.3800260231272035,0.048118223730975955,2.941980089954925e-7,304,19,-0.4743377416399164,-0.28571430461449066
34,157,weighted_fragmentation,+-2,-0.18191976344696933,0.04459789356164259,7.042039183092654e-4,95,19,-0.2693316348277888,-0.09450789206614986
34,157,weighted_fragmentation,+-3,-0.3030183550030284,0.04707914433703338,4.669030150539676e-6,133,19,-0.3952934779036138,-0.21074323210244295
34,157,weighted_fragmentation,+-4,-0.3398660803488709,0.048103677679411004,1.3714439325706531e-6,171,19,-0.4341492886005165,-0.24558287209722532
34,157,weighted_fragmentation,+-5,-0.3393060743983113,0.04606424970638676,7.781614047312876e-7,209,19,-0.42959200382282936,-0.2490201449737932
34,157,weighted_fragmentation,all,-0.37838045453981223,0.04700402604279236,2.242537150796383e-7,304,19,-0.47050834558368526,-0.2862525634959392
35,158,weighted_fragmentation,+-2,0.00170854763085562,0.036176347912792915,0.9628513301726044,95,19,-0.06919709427821849,0.07261418953992974
35,158,weighted_fragmentation,+-3,-0.1584297900359781,0.04236084834799576,0.0014989526768316812,133,19,-0.2414570527980498,-0.07540252727390641
35,158,weighted_fragmentation,+-4,-0.23618954753172297,0.04561492022117112,6.327299802549928e-5,171,19,-0.3255947911652184,-0.14678430389822758
35,158,weighted_fragmentation,+-5,-0.2745136437222281,0.048014911953657806,2.0212516464391977e-5,209,19,-0.36862287115139736,-0.18040441629305878
35,158,weighted_fragmentation,all,-0.3017466477845215,0.05001159633770845,1.0522718721249201e-5,304,19,-0.39976937660643,-0.20372391896261294
36,159,weighted_fragmentation,+-2,-0.24579248606533186,0.03871161493063234,5.555030095235704e-6,95,19,-0.32166725132937124,-0.16991772080129247
36,159,weighted_fragmentation,+-3,-0.3148948123871878,0.04523890328972701,1.6750566345992962e-6,133,19,-0.4035630628350527,-0.22622656193932286
36,159,weighted_fragmentation,+-4,-0.34924833586999837,0.04736598309621995,7.674022472569356e-7,171,19,-0.44208566273858946,-0.2564110090014073
36,159,weighted_fragmentation,+-5,-0.33968202140673404,0.047532745861303564,1.1758609053912939e-6,209,19,-0.432846203294889,-0.24651783951857906
36,159,weighted_fragmentation,all,-0.3702458426201222,0.05028193760112226,7.818474995357797e-7,304,19,-0.46879844031832185,-0.2716932449219226
37,160,weighted_fragmentation,+-2,-0.19553550163618214,0.039184539311601055,9.484873488696893e-5,95,19,-0.2723371986869202,-0.11873380458544407
37,160,weighted_fragmentation,+-3,-0.31076099434393006,0.04645306945566069,2.831645246242488e-6,133,19,-0.401809010477025,-0.21971297821083513
37,160,weighted_fragmentation,+-4,-0.34651717624047984,0.047363436124490246,8.540183657258645e-7,171,19,-0.4393495110444807,-0.25368484143647896
37,160,weighted_fragmentation,+-5,-0.3500634284972999,0.04670170326954494,6.115813146236348e-7,209,19,-0.44159876690560795,-0.2585280900889918
37,160,weighted_fragmentation,all,-0.40210198779175094,0.04930415658075885,1.8609056090898582e-7,304,19,-0.4987381346900383,-0.30546584089346357
38,161,weighted_fragmentation,+-2,-0.2483787751548066,0.03357590447552613,7.336866450577246e-7,95,19,-0.31418754792683784,-0.18257000238277538
38,161,weighted_fragmentation,+-3,-0.33393686374147247,0.04101152254128496,1.904082228091489e-7,133,19,-0.414319447922391,-0.25355427956055393
38,161,weighted_fragmentation,+-4,-0.38668258695043833,0.043881497598580066,6.024055939075274e-8,171,19,-0.47269032224365526,-0.3006748516572214
38,161,weighted_fragmentation,+-5,-0.3773484187407685,0.04570494869393788,1.5598425780887642e-7,209,19,-0.46693011818088676,-0.2877667193006503
38,161,weighted_fragmentation,all,-0.425772045313859,0.04848638677175319,6.342750195255535e-8,304,19,-0.5208053633864952,-0.3307387272412227
39,162,weighted_fragmentation,+-2,-0.01053144514906009,0.04298492517125665,0.8092253393730175,95,19,-0.09478189848472311,0.07371900818660294
39,162,weighted_fragmentation,+-3,-0.11220002807245813,0.04687886107670671,0.027800570405189445,133,19,-0.2040825957828033,-0.020317460362112974
39,162,weighted_fragmentation,+-4,-0.19346969745257522,0.05098427680924979,0.0013269899723615055,171,19,-0.2933988799987048,-0.09354051490644565
39,162,weighted_fragmentation,+-5,-0.22224015155180543,0.05329757289215057,5.755766548712479e-4,209,19,-0.32670339442042057,-0.11777690868319031
39,162,weighted_fragmentation,all,-0.29957489752968064,0.055175813196622625,3.700423441986416e-5,304,19,-0.407719491395061,-0.1914303036643003
40,163,weighted_fragmentation,+-2,-0.05627374284203833,0.043756710745825086,0.21472010533660987,95,19,-0.1420368959038555,0.02948941021977884
40,163,weighted_fragmentation,+-3,-0.1764852248787467,0.04737638034993155,0.0015493072180269882,133,19,-0.26934293036461254,-0.08362751939288086
40,163,weighted_fragmentation,+-4,-0.2269899951356289,0.05147782297278491,3.3830291876352236e-4,171,19,-0.3278865281622873,-0.1260934621089705
40,163,weighted_fragmentation,+-5,-0.2513642952475323,0.05135430540011846,1.1666460280595043e-4,209,19,-0.35201873383176446,-0.1507098566633001
40,163,weighted_fragmentation,all,-0.31591365977243663,0.05130087107426547,8.166668084442371e-6,304,19,-0.4164633670779969,-0.2153639524668763
41,164,weighted_fragmentation,+-2,-0.1296809739907775,0.04185048975953154,0.006197283846496377,95,19,-0.2117079339194593,-0.04765401406209567
41,164,weighted_fragmentation,+-3,-0.24321648638475699,0.047180155846074816,6.645391870493393e-5,133,19,-0.33568959184306363,-0.15074338092645034
41,164,weighted_fragmentation,+-4,-0.2994551488578044,0.04928481413024249,9.648862991092971e-6,171,19,-0.39605338455307965,-0.20285691316252913
41,164,weighted_fragmentation,+-5,-0.32061399982091077,0.05093414090970626,6.198477622508189e-6,209,19,-0.420444916003935,-0.2207830836378865
41,164,weighted_fragmentation,all,-0.3726570142303081,0.05259115586918955,1.3185903251484981e-6,304,19,-0.4757356797339196,-0.2695783487266966
42,165,weighted_fragmentation,+-2,-0.051046697989053764,0.04259947664787276,0.24634263239794568,95,19,-0.13454167221888438,0.03244827624077685
42,165,weighted_fragmentation,+-3,-0.16699167198288364,0.04616012838390779,0.001968322834351169,133,19,-0.2574655236153429,-0.07651782035042438
42,165,weighted_fragmentation,+-4,-0.2609850287394285,0.04957164580549522,5.252848526252116e-5,171,19,-0.3581454545181991,-0.1638246029606579
42,165,weighted_fragmentation,+-5,-0.2727950164683539,0.05125806449799789,4.649468828516393e-5,209,19,-0.3732608228844298,-0.17232921005227803
42,165,weighted_fragmentation,all,-0.3380115870378077,0.05410936967224336,6.825157278905337e-6,304,19,-0.4440659515954047,-0.23195722248021072
43,166,weighted_fragmentation,+-2,-0.05405983785269791,0.04171645142448464,0.21138555953964971,95,19,-0.13582408264468782,0.02770440693929198
43,166,weighted_fragmentation,+-3,-0.20328946819745067,0.048371138912080794,5.349982005115873e-4,133,19,-0.29809690046512904,-0.10848203592977232
43,166,weighted_fragmentation,+-4,-0.25038063141344297,0.051327669001884575,1.209601100585212e-4,171,19,-0.35098286265713674,-0.1497784001697492
43,166,weighted_fragmentation,+-5,-0.2561739543862656,0.05194577665763426,1.076871144487923e-4,209,19,-0.3579876766352288,-0.15436023213730246
43,166,weighted_fragmentation,all,-0.33033424346675455,0.05259961812144041,6.381991942121875e-6,304,19,-0.43342949498477773,-0.22723899194873137
44,167,weighted_fragmentation,+-2,0.0027492585955198835,0.03543881423281881,0.9390199022513084,95,19,-0.06671081730080498,0.07220933449184476
44,167,weighted_fragmentation,+-3,-0.13139806320073102,0.04203318761835165,0.005836757047681473,133,19,-0.21378311093270025,-0.0490130154687618
44,167,weighted_fragmentation,+-4,-0.21267009713111767,0.046053543739714084,2.136802574633902e-4,171,19,-0.3029350428609573,-0.12240515140127807
44,167,weighted_fragmentation,+-5,-0.243500540538858,0.047288980071303374,6.729549072429713e-5,209,19,-0.3361869414786126,-0.1508141395991034
44,167,weighted_fragmentation,all,-0.3124451521971627,0.05089885494933898,8.496330787524762e-6,304,19,-0.41220690789786707,-0.2126833964964583
45,168,weighted_fragmentation,+-2,-0.09062429615516472,0.04981576541957651,0.08555845603302424,95,19,-0.1882631963775347,0.007014604067205235
45,168,weighted_fragmentation,+-3,-0.21792246288348577,0.05368574972219175,7.360744764596612e-4,133,19,-0.3231465323389816,-0.11269839342798994
45,168,weighted_fragmentation,+-4,-0.2829719777000485,0.05542698359723347,7.395997719881258e-5,171,19,-0.39160886555062613,-0.1743350898494709
45,168,weighted_fragmentation,+-5,-0.2987179883424317,0.056577851031719174,5.087603304327072e-5,209,19,-0.4096105763646013,-0.1878254003202621
45,168,weighted_fragmentation,all,-0.3624018105135391,0.058281552238402985,7.232031111249198e-6,304,19,-0.47663365290080895,-0.24816996812626924
46,169,weighted_fragmentation,+-2,-0.11831881787541781,0.03438378848597696,0.00291353831364283,95,19,-0.18571104330793264,-0.05092659244290297
46,169,weighted_fragmentation,+-3,-0.18840763018380996,0.038810533885756955,1.2731832357952262e-4,133,19,-0.2644762765998936,-0.11233898376772633
46,169,weighted_fragmentation,+-4,-0.2495558967887364,0.044826612753204605,2.7674309921673336e-5,171,19,-0.33741605778501743,-0.1616957357924554
46,169,weighted_fragmentation,+-5,-0.27454196599035285,0.04362204172120215,6.211261447569543e-6,209,19,-0.36004116776390904,-0.18904276421679667
46,169,weighted_fragmentation,all,-0.36023251349480084,0.0477220544812866,5.548328362984084e-7,304,19,-0.4537677402781226,-0.2666972867114791
47,170,weighted_fragmentation,+-2,0.08489359402304628,0.03671060124637273,0.032786713162281086,95,19,0.012940815580155723,0.15684637246593683
47,170,weighted_fragmentation,+-3,-0.08611632309515407,0.043893537910793444,0.0654218291309601,133,19,-0.17214765740030924,-8.498878999892157e-5
47,170,weighted_fragmentation,+-4,-0.1713324391660773,0.04931474427502161,0.0027070374416690887,171,19,-0.26798933794511964,-0.07467554038703494
47,170,weighted_fragmentation,+-5,-0.21135243772508808,0.05042205758738598,5.482761561884751e-4,209,19,-0.3101796705963646,-0.11252520485381155
47,170,weighted_fragmentation,all,-0.2882222538131273,0.052350635205003306,3.150233138256446e-5,304,19,-0.3908294988149338,-0.18561500881132087
48,171,weighted_fragmentation,+-2,-0.08098265224071562,0.03375198239980269,0.027463759874582147,95,19,-0.1471365377443289,-0.014828766737102345
48,171,weighted_fragmentation,+-3,-0.2404035054512857,0.040452518968964075,1.2671867067137842e-5,133,19,-0.31969044263045526,-0.16111656827211612
48,171,weighted_fragmentation,+-4,-0.3018177593796188,0.044927914118285915,2.6806541283309617e-6,171,19,-0.3898764710514592,-0.21375904770777843
48,171,weighted_fragmentation,+-5,-0.313926154970788,0.04470309868270739,1.4881862415560794e-6,209,19,-0.4015442283888945,-0.22630808155268156
48,171,weighted_fragmentation,all,-0.37874348197284635,0.04416926794872796,8.997781154448228e-8,304,19,-0.4653152471523532,-0.29217171679333953
49,172,weighted_fragmentation,+-2,-0.18188366631075784,0.04144584237801815,3.5439131864053693e-4,95,19,-0.26311751737167344,-0.10064981524984226
49,172,weighted_fragmentation,+-3,-0.2916631460481669,0.047375161927257985,8.193195379740106e-6,133,19,-0.38451846342559254,-0.19880782867074126
49,172,weighted_fragmentation,+-4,-0.3499600550794531,0.04886033192426098,1.1403807212497504e-6,171,19,-0.44572630565100463,-0.2541938045079016
49,172,weighted_fragmentation,+-5,-0.34625587094840904,0.050791611160188335,2.2094201898322076e-6,209,19,-0.44580742882237817,-0.2467043130744399
49,172,weighted_fragmentation,all,-0.3843255572661508,0.05220282083125534,7.836514749954459e-7,304,19,-0.4866430860954113,-0.2820080284368903
50,173,weighted_fragmentation,+-2,-0.088213725784387,0.030936694418852297,0.010599151104637999,95,19,-0.14884964684533752,-0.027577804723436503
50,173,weighted_fragmentation,+-3,-0.24829135094660584,0.038955070106430074,5.2896935447934156e-6,133,19,-0.3246432883552088,-0.1719394135380029
50,173,weighted_fragmentation,+-4,-0.3026269070321419,0.04147544474850351,8.859466582224295e-7,171,19,-0.38391877873920877,-0.22133503532507504
50,173,weighted_fragmentation,+-5,-0.3060837784091094,0.04349406866578775,1.4464336988474847e-6,209,19,-0.3913321529940534,-0.2208354038241654
50,173,weighted_fragmentation,all,-0.3446938736029516,0.044988255199024045,4.5080511887907845e-7,304,19,-0.43287085379303875,-0.2565168934128645
51,174,weighted_fragmentation,+-2,-0.06863591371136567,0.033977373584527154,0.05851718861413766,95,19,-0.1352315659370389,-0.002040261485692446
51,174,weighted_fragmentation,+-3,-0.18819982758096407,0.0393948710721927,1.506956969180525e-4,133,19,-0.26541377488246176,-0.11098588027946638
51,174,weighted_fragmentation,+-4,-0.24456090510390957,0.040130066136360706,9.297816732970813e-6,171,19,-0.32321583473117654,-0.1659059754766426
51,174,weighted_fragmentation,+-5,-0.25089303678759756,0.042262631044252805,1.2837959482270203e-5,209,19,-0.333727793634333,-0.16805827994086206
51,174,weighted_fragmentation,all,-0.33967609508760144,0.04470029216718699,5.057664197360404e-7,304,19,-0.42728866773528795,-0.2520635224399149
52,175,weighted_fragmentation,+-2,5.90249422324753e-4,0.03969323126863413,0.9882992552110019,95,19,-0.07720848386419814,0.07838898270884766
52,175,weighted_fragmentation,+-3,-0.17276262390091626,0.03959707571594619,3.749256292181116e-4,133,19,-0.2503728923041708,-0.09515235549766174
52,175,weighted_fragmentation,+-4,-0.2644351365564912,0.045257946830890496,1.55737338563452e-5,171,19,-0.3531407123450366,-0.17572956076794582
52,175,weighted_fragmentation,+-5,-0.28679973861456076,0.04701094220843699,9.175703762261482e-6,209,19,-0.3789411853430973,-0.19465829188602427
52,175,weighted_fragmentation,all,-0.33939663913582446,0.047617204846637465,1.2182160581687326e-6,304,19,-0.4327263606352339,-0.24606691763641503
53,176,weighted_fragmentation,+-2,-0.14526483064487425,0.047789270455456334,0.007049071674566375,95,19,-0.23893180073756864,-0.05159786055217984
53,176,weighted_fragmentation,+-3,-0.1762901624582027,0.04824235701634273,0.0018143432463344103,133,19,-0.27084518221023446,-0.08173514270617094
53,176,weighted_fragmentation,+-4,-0.22445898727796668,0.04944451768669121,2.5383829020393477e-4,171,19,-0.3213702419438814,-0.1275477326120519
53,176,weighted_fragmentation,+-5,-0.24342313686695402,0.04876986665350276,9.461442076155311e-5,209,19,-0.3390120755078194,-0.14783419822608862
53,176,weighted_fragmentation,all,-0.29729707307122577,0.05095645916431914,1.5850289394827528e-5,304,19,-0.3971717330332913,-0.19742241310916026
54,177,weighted_fragmentation,+-2,-0.2187768376488892,0.03755781885813249,1.6157264996224113e-5,95,19,-0.29239016261082884,-0.14516351268694952
54,177,weighted_fragmentation,+-3,-0.31679170142851815,0.04227744901621337,6.144930738274358e-7,133,19,-0.3996555015002964,-0.23392790135673994
54,177,weighted_fragmentation,+-4,-0.36440647592261693,0.045040412481756546,2.0865887000161515e-7,171,19,-0.45268568438685974,-0.2761272674583741
54,177,weighted_fragmentation,+-5,-0.35333315799890047,0.04784842917063065,7.5180179441455e-7,209,19,-0.44711607917333657,-0.2595502368244644
54,177,weighted_fragmentation,all,-0.3819182899485636,0.05079749474919827,5.864716602153244e-7,304,19,-0.4814813796569922,-0.28235520024013494
55,178,weighted_fragmentation,+-2,-0.045308793249570246,0.03671441902244394,0.23304100298517802,95,19,-0.11726905453356037,0.026651468034419874
55,178,weighted_fragmentation,+-3,-0.19003727054695232,0.04198332943568943,2.612832090336257e-4,133,19,-0.2723245962409036,-0.10774994485300105
55,178,weighted_fragmentation,+-4,-0.22921462921623523,0.042822500096995,4.355553108976564e-5,171,19,-0.3131467294063454,-0.14528252902612504
55,178,weighted_fragmentation,+-5,-0.25514394413190766,0.045708247536155454,2.682277764526546e-5,209,19,-0.34473210930277237,-0.16555577896104295
55,178,weighted_fragmentation,all,-0.30108439409410725,0.049315103977935454,9.089924905858128e-6,304,19,-0.39774199789086073,-0.20442679029735378
56,179,weighted_fragmentation,+-2,0.015701464453931665,0.033982422912733734,0.6495835676522703,95,19,-0.05090408445502645,0.08230701336288979
56,179,weighted_fragmentation,+-3,-0.12694418153582193,0.04336916487836589,0.009002987962551735,133,19,-0.21194774469741906,-0.04194061837422479
56,179,weighted_fragmentation,+-4,-0.2135875813280579,0.04647421262331261,2.242960530121325e-4,171,19,-0.30467703806975066,-0.12249812458636519
56,179,weighted_fragmentation,+-5,-0.23616283397026636,0.04768816232679702,1.0296464630243851e-4,209,19,-0.3296316321307885,-0.1426940358097442
56,179,weighted_fragmentation,all,-0.3057194479164916,0.04847428466124669,6.048919555487131e-6,304,19,-0.4007290458525351,-0.21070984998044806
57,180,weighted_fragmentation,+-2,-0.026010536812470526,0.033978376773058955,0.45389357143436115,95,19,-0.09260815528766607,0.040587081662725025
57,180,weighted_fragmentation,+-3,-0.16693298078867266,0.039932484044929155,5.621988129993251e-4,133,19,-0.24520064951673382,-0.08866531206061153
57,180,weighted_fragmentation,+-4,-0.23207302100819077,0.04493089587143923,6.503456379080685e-5,171,19,-0.3201375769162117,-0.14400846510016987
57,180,weighted_fragmentation,+-5,-0.25539703849412543,0.04484456677140501,2.1165613800085958e-5,209,19,-0.34329238936607925,-0.1675016876221716
57,180,weighted_fragmentation,all,-0.3361506588253509,0.04346772020296243,3.958122290416044e-7,304,19,-0.4213473904231573,-0.2509539272275445
58,181,weighted_fragmentation,+-2,-0.12414965885171922,0.03457794350573008,0.0020912481956128983,95,19,-0.19192242812295018,-0.056376889580488254
58,181,weighted_fragmentation,+-3,-0.23859579834157338,0.044216579543159426,3.971879266479298e-5,133,19,-0.32526029424616587,-0.1519313024369809
